x,y,bool_1,bool_2,value,Seen
57.642066955566406,393.895263671875,True,False,0.2948507666587829,True
0.0,0.0,True,False,0.0,True
33.08688735961914,189.9783630371094,True,False,0.0,True
66.17377471923828,379.9567260742188,True,False,0.2608295977115631,True
54.03801345825195,380.1628112792969,True,False,0.4624784886837005,True
68.35590362548828,374.0530090332031,True,False,0.5172597169876099,True
67.75584411621094,388.1482849121094,True,False,0.5046611428260803,True
66.78798484802246,385.14308166503906,True,False,0.0,True
65.82012557983398,382.13787841796875,True,False,0.0,True
64.85226631164551,379.13267517089844,True,False,0.0,True
63.88440704345703,376.1274719238281,True,False,0.4314359426498413,True
77.88209533691406,364.0475769042969,True,False,0.6084984540939331,True
78.01823425292969,380.14459228515625,True,False,0.5038584470748901,True
79.93290328979492,374.9288330078125,True,False,0.0,True
81.84757232666016,369.7130737304688,True,False,0.2496391534805297,True
76.91448593139648,368.87281799316406,True,False,0.0,True
71.98139953613281,368.0325622558594,True,False,0.3190289139747619,True
87.7886962890625,355.7564392089844,True,False,0.4836057126522064,True
203.741943359375,368.0403442382813,True,False,0.3839636147022247,True
87.9895248413086,393.974365234375,True,False,0.2522910237312317,True
73.97827911376953,379.9011840820313,True,False,0.3860040605068207,True
82.0326919555664,382.0623779296875,True,False,0.3658062517642975,True
98.01478576660156,325.9521179199219,True,False,0.3745908737182617,True
221.89756774902344,387.8934631347656,True,False,0.5406866669654846,True
167.8722686767578,367.92236328125,True,False,0.8580110669136047,True
183.98355102539065,373.9015197753906,True,False,0.6910369396209717,True
187.9954071044922,356.1976013183594,True,False,0.5587422847747803,True
190.0130920410156,364.133056640625,True,False,0.5863048434257507,True
109.98611450195312,345.9086608886719,True,False,0.4506824612617492,True
250.0106964111328,357.9661560058594,True,False,0.8644111156463623,True
177.92771911621094,355.97705078125,True,False,0.8933757543563843,True
194.0446319580078,360.2551574707031,True,False,0.7941805124282837,True
197.9711761474609,344.00732421875,True,False,0.6200992465019226,True
199.94932556152344,352.0081481933594,True,False,0.642396867275238,True
120.23217010498048,336.02069091796875,True,False,0.4001982808113098,True
260.0252990722656,342.2466735839844,True,False,0.9161035418510436,True
189.93051147460935,343.99517822265625,True,False,0.8911191821098328,True
206.0438995361328,348.26934814453125,True,False,0.8242864012718201,True
