x,y,bool_1,bool_2,value,Seen
94.1689453125,221.96958923339844,True,False,0.9720028638839722,True
94.12903594970705,204.38601684570312,True,False,0.7370935678482056,True
80.09333801269531,216.09506225585935,True,False,0.6730780601501465,True
85.85397338867188,207.90745544433597,True,False,0.6979443430900574,True
73.8970947265625,174.21136474609375,True,False,0.6320686340332031,True
77.84713745117188,195.65328979492188,True,False,0.7254989743232727,True
94.16912841796876,221.96994018554688,True,False,0.9716026186943054,True
94.12889862060548,204.3859100341797,True,False,0.7366619110107422,True
80.09381103515625,216.0948944091797,True,False,0.6727807521820068,True
85.85475158691406,207.90872192382807,True,False,0.6968217492103577,True
73.89826202392578,174.21046447753906,True,False,0.6282340288162231,True
77.84382629394531,195.6501922607422,True,False,0.7263712286949158,True
94.26983642578124,222.0926055908203,True,False,1.008820414543152,True
95.80359649658205,206.16506958007807,True,False,0.8043131828308105,True
80.14134216308594,217.8861389160156,True,False,0.6820704936981201,True
85.90423583984375,208.2498321533203,True,False,0.7738686203956604,True
73.88016510009766,174.2340087890625,True,False,0.6454436182975769,True
77.98639678955078,195.85829162597656,True,False,0.7661659717559814,True
94.20599365234376,222.16835021972656,True,False,1.0285598039627075,True
95.78461456298828,206.20448303222656,True,False,0.8093187212944031,True
80.11827850341797,217.8953094482422,True,False,0.6903917789459229,True
85.8908920288086,208.25668334960935,True,False,0.7739604115486145,True
73.8910140991211,174.2357635498047,True,False,0.6458961367607117,True
77.98002624511719,195.8554229736328,True,False,0.7646421194076538,True
94.16537475585938,222.1646728515625,True,False,1.0327671766281128,True
95.7606964111328,206.2176055908203,True,False,0.8074767589569092,True
80.08072662353516,217.89202880859372,True,False,0.6941439509391785,True
85.86910247802734,208.2560577392578,True,False,0.7745282053947449,True
73.90045166015625,174.23388671875,True,False,0.6482861638069153,True
77.95665740966797,195.853759765625,True,False,0.7618578672409058,True
94.15093231201172,222.18321228027344,True,False,1.035336971282959,True
95.75526428222656,206.22836303710935,True,False,0.8075982332229614,True
80.07366180419922,217.8904571533203,True,False,0.6960906982421875,True
85.86392211914062,208.25286865234372,True,False,0.7734683156013489,True
73.90177154541016,174.23382568359375,True,False,0.6415874361991882,True
77.94511413574219,195.8452911376953,True,False,0.7601035237312317,True
94.0598602294922,223.70887756347656,True,False,1.0369176864624023,True
95.75191497802734,206.26519775390625,True,False,0.8067789077758789,True
80.07183074951172,217.9174041748047,True,False,0.6982707977294922,True
85.86285400390625,208.2698211669922,True,False,0.7683728337287903,True
73.90087127685547,174.2408447265625,True,False,0.6518043875694275,True
77.95091247558594,195.87112426757807,True,False,0.756827712059021,True
92.19166564941406,223.8746795654297,True,False,0.9883045554161072,True
94.15955352783205,207.8724670410156,True,False,0.7954037189483643,True
79.7953109741211,217.8365173339844,True,False,0.6874969005584717,True
84.16510772705078,208.2494659423828,True,False,0.7543593049049377,True
73.93570709228516,174.23751831054688,True,False,0.6573998928070068,True
77.86896514892578,195.8299102783203,True,False,0.7414827942848206,True
85.99726104736328,229.74522399902344,True,False,1.0402979850769043,True
92.02581787109376,212.14341735839844,True,False,0.9262194633483888,True
73.9878158569336,217.9236602783203,True,False,0.8741103410720825,True
82.06346893310547,211.94357299804688,True,False,0.9263476729393004,True
73.9690170288086,174.27232360839844,True,False,0.6767081618309021,True
76.2107162475586,196.2800750732422,True,False,0.7348572611808777,True
83.9268569946289,231.8941650390625,True,False,0.9824905395507812,True
90.19427490234376,214.14788818359372,True,False,0.8864163756370544,True
72.06855010986328,218.09637451171875,True,False,0.8957506418228149,True
81.85752868652344,213.75933837890625,True,False,0.8718370795249939,True
74.21527099609375,175.9620819091797,True,False,0.6728600859642029,True
76.14054870605469,198.08956909179688,True,False,0.7421413660049438,True
82.0302963256836,235.82847595214844,True,False,1.0515658855438232,True
89.9411849975586,218.23171997070312,True,False,0.8997796773910522,True
70.26415252685547,221.93930053710935,True,False,0.8547608256340027,True
80.10273742675781,217.75112915039065,True,False,0.8991662859916687,True
75.98622131347656,178.02880859375,True,False,0.7139620780944824,True
77.86125183105469,201.97630310058597,True,False,0.7084963321685791,True
81.9909896850586,239.93118286132807,True,False,1.0470093488693235,True
89.92025756835938,223.99534606933597,True,False,0.9079933166503906,True
70.213134765625,226.1681365966797,True,False,0.8769874572753906,True
80.04391479492188,221.9368438720703,True,False,0.998345136642456,True
76.11560821533203,181.8492889404297,True,False,0.8060442805290222,True
77.84049987792969,206.24349975585935,True,False,0.752406120300293,True
81.8570785522461,251.8172607421875,True,False,1.002388596534729,True
89.72138977050781,236.0756378173828,True,False,0.8821611404418945,True
70.09757232666016,238.0973052978516,True,False,0.8537693619728088,True
79.90946197509766,233.9239196777344,True,False,0.9681937098503112,True
74.0742416381836,191.94976806640625,True,False,0.8628919720649719,True
77.8089370727539,217.90968322753903,True,False,0.8348848819732666,True
80.23222351074219,257.8689880371094,True,False,1.024348497390747,True
88.10749053955078,241.9483337402344,True,False,0.8942129611968994,True
69.96334838867188,245.83518981933597,True,False,0.8162237405776978,True
78.21129608154297,239.97833251953125,True,False,0.9407076239585876,True
73.94622039794922,196.08485412597656,True,False,0.8289936780929565,True
75.9598388671875,224.07748413085935,True,False,0.8371782898902893,True
80.13467407226562,262.2135009765625,True,False,1.0321046113967896,True
86.2677230834961,246.12966918945312,True,False,0.8827853798866272,True
68.12932586669922,250.13568115234372,True,False,0.7926486730575562,True
77.9009780883789,245.80572509765625,True,False,0.9319133162498474,True
74.05104064941406,200.1140594482422,True,False,0.8595290780067444,True
74.12679290771484,229.8171844482422,True,False,0.8229538798332214,True
80.08177947998047,268.2267761230469,True,False,1.022809386253357,True
86.16313171386719,252.0758209228516,True,False,0.9216083884239196,True
67.95012664794922,255.9755401611328,True,False,0.8404475450515747,True
77.85152435302734,251.7324981689453,True,False,0.9510653018951416,True
74.12723541259766,206.05245971679688,True,False,0.8204606175422668,True
74.12724304199219,234.1244659423828,True,False,0.819585382938385,True
81.89546203613281,282.0023498535156,True,False,1.0360273122787476,True
87.91064453125,265.96697998046875,True,False,0.9166842699050904,True
68.2422103881836,268.1902160644531,True,False,0.8166210651397705,True
78.1012954711914,264.0134582519531,True,False,0.9756598472595216,True
73.97086334228516,219.8823089599609,True,False,0.7142171859741211,True
75.94281768798828,248.01318359375,True,False,0.8540774583816528,True
