x,y,bool_1,bool_2,value,Seen
202.0930938720703,391.6419982910156,True,False,0.2993282973766327,True
0.0,0.0,True,False,0.0,True
44.82026977539063,77.1898681640625,True,False,0.0,True
89.64053955078126,154.379736328125,True,False,0.0,True
134.4608093261719,231.56960449218752,True,False,0.0,True
179.2810791015625,308.75947265625,True,False,0.0,True
224.10134887695312,385.9493408203125,True,False,0.4909690320491791,True
219.95159912109372,367.8778991699219,True,False,0.2275712192058563,True
210.14947509765625,384.0237731933594,True,False,0.2638324499130249,True
214.02806091308597,373.9629211425781,True,False,0.359475702047348,True
212.14133707682294,367.2943420410156,True,False,0.0,True
210.2546132405599,360.6257629394531,True,False,0.0,True
208.36788940429688,353.9571838378906,True,False,0.3533014059066772,True
230.0007781982422,353.9973449707031,True,False,0.3074402511119842,True
220.1924285888672,367.9046936035156,True,False,0.2664291560649872,True
225.76226806640625,360.3815307617188,True,False,0.4499241411685943,True
131.90597534179688,388.04095458984375,True,False,0.4118230938911438,True
134.2566172281901,382.7051798502604,True,False,0.0,True
136.60725911458334,377.36940511067706,True,False,0.0,True
138.95790100097656,372.03363037109375,True,False,0.0,True
141.30854288736978,366.6978556315104,True,False,0.0,True
143.65918477376303,361.362080891927,True,False,0.0,True
146.00982666015625,356.0263061523437,True,False,0.6805341243743896,True
168.00656127929688,372.00244140625,True,False,0.7319595813751221,True
158.14230346679688,333.8609924316406,True,False,0.2923343479633331,True
156.14412689208984,336.88582611083984,True,False,0.0,True
154.1459503173828,339.91065979003906,True,False,0.0,True
152.14777374267578,342.9354934692383,True,False,0.0,True
150.14959716796875,345.9603271484375,True,False,0.6960199475288391,True
175.90101623535156,358.1038513183594,True,False,0.705172598361969,True
165.68338012695312,318.1493835449219,True,False,0.4567267000675201,True
163.73744583129883,321.5944061279297,True,False,0.0,True
161.79151153564453,325.0394287109375,True,False,0.0,True
159.84557723999023,328.4844512939453,True,False,0.0,True
157.89964294433594,331.9294738769531,True,False,0.6761083006858826,True
181.99188232421875,345.9689636230469,True,False,0.8007961511611938,True
170.0116424560547,306.1377868652344,True,False,0.5803495645523071,True
173.96013641357422,308.056396484375,True,False,0.0,True
177.90863037109375,309.9750061035156,True,False,0.2610961496829986,True
176.4641571044922,318.0302734375,True,False,0.2011821717023849,True
163.87591552734375,320.0111694335937,True,False,0.6430596113204956,True
188.0644073486328,333.9296569824219,True,False,0.7934437394142151,True
181.6918487548828,285.8943786621094,True,False,0.6262919306755066,True
299.9962158203125,394.3738403320313,True,False,0.2621692419052124,True
296.0374450683594,381.7994689941406,True,False,0.5184992551803589,True
298.4308166503906,389.665283203125,True,False,0.4010277688503265,True
175.87745666503906,299.8560791015625,True,False,0.6740191578865051,True
200.0902557373047,311.96893310546875,True,False,0.7710368633270264,True
186.09765625,278.0405578613281,True,False,0.6743273735046387,True
303.9237670898437,386.1217346191406,True,False,0.4106352627277374,True
300.10333251953125,369.8294067382813,True,False,0.5729107856750488,True
303.9668273925781,377.8780517578125,True,False,0.7085860967636108,True
180.14581298828125,291.9715270996094,True,False,0.673300564289093,True
206.0200653076172,303.98931884765625,True,False,0.7921971678733826,True
293.9909362792969,368.0164794921875,True,False,0.7114235758781433,True
308.0303649902344,374.1272277832031,True,False,0.4629459381103515,True
303.91357421875,356.0461120605469,True,False,0.6701833009719849,True
307.98162841796875,365.976806640625,True,False,0.8095840215682983,True
185.9884490966797,283.9297790527344,True,False,0.6547232270240784,True
210.0325164794922,296.02740478515625,True,False,0.7694177627563477,True
192.0648193359375,265.9204406738281,True,False,0.760051429271698,True
310.0409240722656,365.916748046875,True,False,0.5130232572555542,True
305.9560546875,345.94989013671875,True,False,0.7275797128677368,True
309.9487609863281,355.9447631835937,True,False,0.8625903725624084,True
189.9145355224609,278.01611328125,True,False,0.649488627910614,True
213.9327850341797,290.0692749023437,True,False,0.7635913491249084,True
301.90191650390625,342.0121459960937,True,False,0.8369342088699341,True
316.00982666015625,348.0666198730469,True,False,0.5496737957000732,True
310.02471923828125,329.8365783691406,True,False,0.7412380576133728,True
314.0846252441406,339.9051208496094,True,False,0.9209727644920348,True
191.9082489013672,272.0128173828125,True,False,0.6731902956962585,True
215.91293334960935,282.1985778808594,True,False,0.777089536190033,True
302.22332763671875,336.0295715332031,True,False,0.8174130320549011,True
317.8246154785156,341.9455871582031,True,False,0.5279020071029663,True
310.1070861816406,323.8067321777344,True,False,0.7172067761421204,True
314.3005065917969,332.0314025878906,True,False,0.8955880999565125,True
191.9058532714844,271.9967956542969,True,False,0.6783650517463684,True
216.0269012451172,280.1622619628906,True,False,0.7802125811576843,True
303.85107421875,330.0196838378906,True,False,0.860597550868988,True
317.9772644042969,335.9497375488281,True,False,0.5490528345108032,True
310.1336364746094,316.02392578125,True,False,0.7314542531967163,True
